customer_id,last_order_date,frequency,monetary,recency_days,R,F,M,segment
3908,2024-11-12,3,116.99000000000001,503,1,2,1,Lost
3909,2025-11-15,6,266.35,135,3,3,2,Loyal
3910,2024-12-26,3,178.12,459,1,2,2,Lost
3911,2025-11-30,5,324.86,120,3,3,3,Loyal
3912,2026-03-08,7,534.88,22,5,3,4,Loyal
3913,2025-02-17,3,153.87,406,1,2,2,Lost
3914,2025-08-01,4,302.96,241,2,2,3,At-risk
3915,2026-01-19,2,149.41000000000003,70,4,1,2,Loyal
3916,2025-12-05,7,585.57,115,4,3,4,Loyal
3917,2025-12-09,7,590.13,111,4,3,4,Loyal
3918,2025-11-07,2,62.85,143,3,1,1,Loyal
3919,2025-06-13,3,158.84,290,2,2,2,Lost
3920,2026-01-29,5,297.71000000000004,60,4,3,3,Loyal
3921,2026-03-04,11,941.36,26,5,4,4,VIP
3922,2024-11-05,3,168.89,510,1,2,2,Lost
3923,2025-05-26,4,230.56,308,2,2,2,Lost
3924,2024-05-24,2,108.34,675,1,1,1,Lost
3925,2026-03-05,16,806.53,25,5,5,4,VIP
3926,2026-01-15,4,192.32,74,4,2,2,Loyal
3927,2025-11-27,5,159.46,123,3,3,2,Loyal
3928,2025-06-10,8,744.3,293,2,4,4,At-risk
3929,2025-11-12,8,416.28,138,3,4,3,Loyal
3930,2025-02-14,1,31.8,409,1,1,1,Lost
3931,2025-07-26,2,52.81,247,2,1,1,Lost
3932,2025-09-26,6,262.12,185,3,3,2,Loyal
3933,2025-09-10,4,212.63,201,3,2,2,Loyal
3934,2026-03-18,42,6356.17,12,5,5,5,VIP
3935,2025-04-30,2,50.63,334,2,1,1,Lost
3936,2026-03-16,9,884.86,14,5,4,4,VIP
3937,2025-12-04,3,193.54,116,3,2,2,Loyal
3938,2025-05-07,2,53.019999999999996,327,2,1,1,Lost
3939,2026-01-18,7,625.79,71,4,3,4,Loyal
3940,2026-03-02,19,1808.89,28,5,5,5,VIP
3941,2026-03-11,33,6113.46,19,5,5,5,VIP
3942,2026-01-04,14,1291.92,85,4,5,5,VIP
3943,2026-02-08,20,2034.35,50,5,5,5,VIP
3944,2025-12-01,3,153.46,119,3,2,2,Loyal
3945,2026-03-29,9,1187.52,1,5,4,5,VIP
3946,2024-07-25,2,63.019999999999996,613,1,1,1,Lost
3947,2026-02-26,18,2090.04,32,5,5,5,VIP
3948,2025-12-05,14,782.58,115,4,5,4,VIP
3949,2024-06-17,3,106.25,651,1,2,1,Lost
3950,2026-02-20,19,1865.24,38,5,5,5,VIP
3951,2026-02-03,7,295.39,55,4,3,3,Loyal
3952,2024-10-08,1,52.97,538,1,1,1,Lost
3953,2024-09-21,3,88.13,555,1,2,1,Lost
3954,2025-04-21,11,362.94,343,2,4,3,At-risk
3955,2026-03-21,40,9461.06,9,5,5,5,VIP
3956,2025-11-14,4,207.87,136,3,2,2,Loyal
3957,2024-10-17,4,154.1,529,1,2,2,Lost
3958,2024-08-18,1,47.72,589,1,1,1,Lost
3959,2026-02-15,17,1652.21,43,5,5,5,VIP
3960,2025-08-02,3,123.45,240,2,2,1,Lost
3961,2025-11-24,6,532.12,126,3,3,4,Loyal
3962,2026-01-02,10,1370.78,87,4,4,5,VIP
3963,2025-05-25,8,491.08,309,2,4,3,At-risk
3964,2025-12-07,8,780.0,113,4,4,4,VIP
3965,2025-11-10,4,189.26,140,3,2,2,Loyal
3966,2026-03-17,16,1885.3400000000001,13,5,5,5,VIP
3967,2025-03-22,3,160.77,373,2,2,2,Lost
3968,2026-03-05,11,1053.12,25,5,4,4,VIP
3969,2025-11-13,2,116.75999999999999,137,3,1,1,Loyal
3970,2026-03-02,21,1689.06,28,5,5,5,VIP
3971,2024-11-22,3,130.5,493,1,2,1,Lost
3972,2026-01-18,14,731.52,71,4,5,4,VIP
3973,2026-01-01,3,234.54000000000002,88,4,2,2,Loyal
3974,2026-03-08,13,1051.75,22,5,4,4,VIP
3975,2026-02-20,29,4978.55,38,5,5,5,VIP
3976,2026-03-10,19,2182.96,20,5,5,5,VIP
3977,2026-03-15,30,2448.3,15,5,5,5,VIP
3978,2026-01-16,14,1113.6,73,4,5,4,VIP
3979,2025-12-04,6,288.26,116,3,3,3,Loyal
3980,2025-01-31,8,467.76,423,1,4,3,At-risk
3981,2026-01-02,18,993.12,87,4,5,4,VIP
3982,2025-11-25,6,476.62,125,3,3,3,Loyal
3983,2025-12-25,3,183.72,95,4,2,2,Loyal
3984,2025-10-31,18,1113.46,150,3,5,4,Loyal
3985,2025-10-10,5,372.97,171,3,3,3,Loyal
3986,2026-03-03,44,8522.03,27,5,5,5,VIP
3987,2026-01-05,13,718.28,84,4,4,4,VIP
3988,2025-10-02,5,133.89,179,3,3,1,Loyal
3989,2024-08-16,4,149.42000000000002,591,1,2,2,Lost
3990,2025-03-25,3,106.41,370,2,2,1,Lost
3991,2024-09-11,2,110.59,565,1,1,1,Lost
3992,2025-08-03,7,168.91,239,2,3,2,At-risk
3993,2025-12-21,14,714.37,99,4,5,4,VIP
3994,2026-01-02,6,354.77000000000004,87,4,3,3,Loyal
3995,2026-01-26,13,817.65,63,4,4,4,VIP
3996,2026-02-08,43,4609.17,50,5,5,5,VIP
3997,2025-12-27,20,2806.3,93,4,5,5,VIP
3998,2026-02-18,7,393.85,40,5,3,3,Loyal
3999,2026-01-21,7,362.2,68,4,3,3,Loyal
4000,2026-02-10,18,1011.05,48,5,5,4,VIP
4001,2025-01-20,7,409.36,434,1,3,3,At-risk
4002,2024-12-08,3,249.01,477,1,2,2,Lost
4003,2025-01-15,4,88.09,439,1,2,1,Lost
4004,2026-01-31,21,1709.55,58,4,5,5,VIP
4005,2025-12-15,5,134.68,105,4,3,1,Loyal
4006,2026-02-15,21,2104.92,43,5,5,5,VIP
4007,2026-01-10,7,496.38,79,4,3,3,Loyal
4008,2025-12-28,11,960.4399999999999,92,4,4,4,VIP
4009,2026-03-07,9,999.55,23,5,4,4,VIP
4010,2025-12-27,5,199.45,93,4,3,2,Loyal
4011,2026-02-19,14,1641.03,39,5,5,5,VIP
4012,2026-02-16,16,1230.23,42,5,5,5,VIP
4013,2024-05-19,2,63.42999999999999,680,1,1,1,Lost
4014,2026-02-19,36,4132.77,39,5,5,5,VIP
4015,2025-10-13,5,397.2,168,3,3,3,Loyal
4016,2024-09-29,2,170.78,547,1,1,2,Lost
4017,2025-11-09,10,914.0,141,3,4,4,Loyal
4018,2026-01-08,5,251.06,81,4,3,2,Loyal
4019,2026-01-29,13,1229.23,60,4,4,5,VIP
4020,2025-05-23,5,410.95,311,2,3,3,At-risk
4021,2026-03-05,16,1658.4,25,5,5,5,VIP
4022,2026-01-14,18,1821.11,75,4,5,5,VIP
4023,2025-12-01,4,287.85,119,3,2,3,Loyal
4024,2024-07-07,4,129.21,631,1,2,1,Lost
4025,2025-08-11,11,1026.1100000000001,231,2,4,4,At-risk
4026,2025-03-29,3,107.18,366,2,2,1,Lost
4027,2025-09-29,8,397.68,182,3,4,3,Loyal
4028,2025-05-03,4,133.53,331,2,2,1,Lost
4029,2025-09-21,6,446.45,190,3,3,3,Loyal
4030,2025-01-09,4,133.97,445,1,2,1,Lost
4031,2025-07-16,5,128.55,257,2,3,1,At-risk
4032,2025-10-16,4,380.71,165,3,2,3,Loyal
4033,2026-02-05,3,192.93,53,5,2,2,Loyal
4034,2025-07-17,4,194.44,256,2,2,2,Lost
4035,2026-01-26,9,514.76,63,4,4,4,VIP
4036,2026-03-08,3,130.28,22,5,2,1,Loyal
4037,2025-11-01,5,250.45999999999998,149,3,3,2,Loyal
4038,2025-08-10,9,690.71,232,2,4,4,At-risk
4039,2025-11-24,4,124.28,126,3,2,1,Loyal
4040,2025-04-17,4,193.29000000000002,347,2,2,2,Lost
4041,2025-04-01,2,113.09,363,2,1,1,Lost
4042,2025-07-09,8,473.8,264,2,4,3,At-risk
4043,2026-02-10,10,538.84,48,5,4,4,VIP
4044,2024-07-11,3,71.26,627,1,2,1,Lost
4045,2025-11-18,4,315.12,132,3,2,3,Loyal
4046,2026-01-07,21,2762.53,82,4,5,5,VIP
4047,2026-02-04,15,1824.6100000000001,54,5,5,5,VIP
4048,2026-02-11,20,1744.45,47,5,5,5,VIP
4049,2025-09-19,5,235.88,192,3,3,2,Loyal
4050,2025-02-16,9,517.5699999999999,407,1,4,4,At-risk
4051,2024-09-09,3,57.03,567,1,2,1,Lost
4052,2025-08-19,7,555.77,223,2,3,4,At-risk
4053,2025-10-12,5,218.57,169,3,3,2,Loyal
4054,2025-10-03,7,260.56,178,3,3,2,Loyal
4055,2025-04-04,10,654.54,360,2,4,4,At-risk
4056,2025-10-15,8,589.42,166,3,4,4,Loyal
4057,2026-03-24,15,1503.46,6,5,5,5,VIP
4058,2024-06-17,3,105.42,651,1,2,1,Lost
4059,2025-10-26,6,343.53999999999996,155,3,3,3,Loyal
4060,2025-03-16,11,914.09,379,2,4,4,At-risk
4061,2024-05-30,2,33.76,669,1,1,1,Lost
4062,2025-11-02,4,191.17000000000002,148,3,2,2,Loyal
4063,2025-11-18,14,844.78,132,3,5,4,Loyal
4064,2026-01-25,4,148.42000000000002,64,4,2,2,Loyal
4065,2026-03-11,21,1369.1,19,5,5,5,VIP
4066,2025-06-20,9,816.77,283,2,4,4,At-risk
4067,2026-03-07,15,1603.03,23,5,5,5,VIP
4068,2025-05-16,5,230.47,318,2,3,2,At-risk
4069,2024-09-17,2,99.83,559,1,1,1,Lost
4070,2026-03-15,17,2002.4,15,5,5,5,VIP
4071,2025-06-04,3,241.55,299,2,2,2,Lost
4072,2026-01-12,2,156.11,77,4,1,2,Loyal
4073,2025-08-23,3,210.23,219,2,2,2,Lost
4074,2026-01-22,9,965.14,67,4,4,4,VIP
4075,2026-02-27,35,8785.07,31,5,5,5,VIP
4076,2025-03-15,2,60.05,380,2,1,1,Lost
4077,2026-02-04,3,94.61,54,5,2,1,Loyal
4078,2025-12-16,5,228.22,104,4,3,2,Loyal
4079,2025-12-02,9,865.4399999999999,118,3,4,4,Loyal
4080,2025-11-08,3,264.79,142,3,2,2,Loyal
4081,2025-06-09,2,134.59,294,2,1,1,Lost
4082,2026-03-13,15,1781.3,17,5,5,5,VIP
4083,2025-06-21,7,665.1,282,2,3,4,At-risk
4084,2025-10-21,6,228.76,160,3,3,2,Loyal
4085,2024-10-20,2,84.12,526,1,1,1,Lost
4086,2024-09-02,2,100.43,574,1,1,1,Lost
4087,2025-12-02,7,559.2,118,3,3,4,Loyal
4088,2025-07-04,3,225.74,269,2,2,2,Lost
4089,2026-02-25,43,9401.25,33,5,5,5,VIP
4090,2026-02-09,9,884.7,49,5,4,4,VIP
4091,2025-11-22,13,1178.64,128,3,4,5,Loyal
4092,2025-07-20,11,346.39,253,2,4,3,At-risk
4093,2025-08-14,8,323.17,228,2,4,3,At-risk
4094,2025-12-26,16,1224.66,94,4,5,5,VIP
4095,2026-03-10,17,2105.13,20,5,5,5,VIP
4096,2026-01-12,6,493.69,77,4,3,3,Loyal
4097,2025-10-11,7,301.99,170,3,3,3,Loyal
4098,2025-09-13,3,90.07,198,3,2,1,Loyal
4099,2024-10-07,3,102.31,539,1,2,1,Lost
4100,2025-05-14,1,25.47,320,2,1,1,Lost
4101,2026-01-16,18,2057.43,73,4,5,5,VIP
4102,2025-07-10,8,252.35999999999999,263,2,4,2,At-risk
4103,2025-11-25,6,483.65,125,3,3,3,Loyal
4104,2025-12-18,3,214.37,102,4,2,2,Loyal
4105,2024-07-10,3,62.849999999999994,628,1,2,1,Lost
4106,2026-01-27,10,713.11,62,4,4,4,VIP
4107,2025-06-29,11,812.36,274,2,4,4,At-risk
4108,2025-02-18,3,198.84,405,1,2,2,Lost
4109,2024-05-29,4,88.81,670,1,2,1,Lost
4110,2026-01-07,6,439.6,82,4,3,3,Loyal
4111,2025-08-09,6,434.04,233,2,3,3,At-risk
4112,2025-06-18,4,409.83,285,2,2,3,At-risk
4113,2025-06-13,3,186.76,290,2,2,2,Lost
4114,2025-10-16,6,549.28,165,3,3,4,Loyal
4115,2025-02-22,5,428.26,401,1,3,3,At-risk
4116,2026-03-09,19,2621.31,21,5,5,5,VIP
4117,2025-10-26,6,488.96,155,3,3,3,Loyal
4118,2024-11-04,2,65.35,511,1,1,1,Lost
4119,2025-10-25,3,217.16,156,3,2,2,Loyal
4120,2026-03-15,5,296.90999999999997,15,5,3,3,Loyal
4121,2024-05-23,1,41.57,676,1,1,1,Lost
4122,2024-10-30,3,227.76999999999998,516,1,2,2,Lost
4123,2024-05-26,2,43.39,673,1,1,1,Lost
4124,2025-06-16,4,300.44,287,2,2,3,At-risk
4125,2024-06-22,2,65.72,646,1,1,1,Lost
4126,2026-02-26,9,1181.45,32,5,4,5,VIP
4127,2025-12-25,5,257.89,95,4,3,2,Loyal
4128,2025-12-31,7,537.21,89,4,3,4,Loyal
4129,2025-02-21,6,316.55,402,1,3,3,At-risk
4130,2024-11-14,3,117.15,501,1,2,1,Lost
4131,2025-05-13,10,880.81,321,2,4,4,At-risk
4132,2025-11-03,2,57.21,147,3,1,1,Loyal
4133,2025-04-22,3,206.78,342,2,2,2,Lost
4134,2025-07-22,2,88.68,251,2,1,1,Lost
4135,2025-12-02,3,79.61,118,3,2,1,Loyal
4136,2026-03-05,27,6612.35,25,5,5,5,VIP
4137,2025-11-26,3,155.44,124,3,2,2,Loyal
4138,2024-05-31,2,38.040000000000006,668,1,1,1,Lost
4139,2025-09-02,5,437.36,209,3,3,3,Loyal
4140,2025-03-09,11,1013.87,386,2,4,4,At-risk
4141,2025-12-11,6,205.06,109,4,3,2,Loyal
4142,2025-10-16,6,437.13,165,3,3,3,Loyal
4143,2026-01-03,21,2466.81,86,4,5,5,VIP
4144,2025-06-22,5,246.26,281,2,3,2,At-risk
4145,2025-07-29,2,78.48,244,2,1,1,Lost
4146,2026-02-09,15,1028.6100000000001,49,5,5,4,VIP
4147,2026-03-04,37,4261.25,26,5,5,5,VIP
4148,2025-04-28,9,975.08,336,2,4,4,At-risk
4149,2025-10-05,3,289.79,176,3,2,3,Loyal
4150,2026-02-06,6,346.16999999999996,52,5,3,3,Loyal
4151,2025-07-01,16,2033.01,272,2,5,5,At-risk
4152,2025-07-18,3,230.15,255,2,2,2,Lost
4153,2025-08-02,6,470.09000000000003,240,2,3,3,At-risk
4154,2025-02-08,3,275.51,415,1,2,3,At-risk
4155,2025-11-22,4,287.78999999999996,128,3,2,3,Loyal
4156,2026-03-14,18,2483.66,16,5,5,5,VIP
4157,2024-08-03,4,145.43,604,1,2,2,Lost
4158,2026-03-11,32,6343.7,19,5,5,5,VIP
4159,2025-12-07,3,135.55,113,4,2,1,Loyal
4160,2026-02-12,15,1553.47,46,5,5,5,VIP
4161,2025-07-14,5,185.51,259,2,3,2,At-risk
4162,2025-10-09,11,1293.73,172,3,4,5,Loyal
4163,2024-09-05,2,99.45,571,1,1,1,Lost
4164,2025-12-10,2,149.63,110,4,1,2,Loyal
4165,2025-08-08,4,278.3,234,2,2,3,At-risk
4166,2026-03-01,21,2203.13,29,5,5,5,VIP
4167,2026-03-12,40,7484.32,18,5,5,5,VIP
4168,2026-01-22,3,162.53,67,4,2,2,Loyal
4169,2026-02-10,7,179.83,48,5,3,2,Loyal
4170,2026-01-02,2,170.67000000000002,87,4,1,2,Loyal
4171,2024-07-23,1,42.4,615,1,1,1,Lost
4172,2025-02-23,4,226.76,400,1,2,2,Lost
4173,2024-09-16,3,94.28999999999999,560,1,2,1,Lost
4174,2026-01-28,12,1568.15,61,4,4,5,VIP
4175,2025-02-13,11,893.49,410,1,4,4,At-risk
4176,2025-01-13,5,424.58000000000004,441,1,3,3,At-risk
4177,2026-01-29,5,439.59000000000003,60,4,3,3,Loyal
4178,2024-05-04,2,73.96000000000001,695,1,1,1,Lost
4179,2025-08-25,9,721.97,217,3,4,4,Loyal
4180,2024-09-20,4,96.41,556,1,2,1,Lost
4181,2025-09-18,10,576.13,193,3,4,4,Loyal
4182,2026-02-28,17,1098.96,30,5,5,4,VIP
4183,2025-01-20,10,832.36,434,1,4,4,At-risk
4184,2025-11-20,7,216.88,130,3,3,2,Loyal
4185,2024-05-07,2,115.73,692,1,1,1,Lost
4186,2025-07-04,9,757.39,269,2,4,4,At-risk
4187,2026-01-26,21,1081.19,63,4,5,4,VIP
4188,2025-12-31,15,811.4,89,4,5,4,VIP
4189,2026-03-22,36,7108.57,8,5,5,5,VIP
4190,2025-12-29,6,335.69,91,4,3,3,Loyal
4191,2026-01-29,21,2667.0299999999997,60,4,5,5,VIP
4192,2025-04-12,3,204.68,352,2,2,2,Lost
4193,2025-12-18,3,118.81,102,4,2,1,Loyal
4194,2025-04-17,6,298.15999999999997,347,2,3,3,At-risk
4195,2026-01-07,8,377.56,82,4,4,3,Loyal
4196,2025-08-08,3,105.94999999999999,234,2,2,1,Lost
4197,2025-10-19,9,628.17,162,3,4,4,Loyal
4198,2024-10-31,2,31.79,515,1,1,1,Lost
4199,2026-02-23,21,2292.7200000000003,35,5,5,5,VIP
4200,2025-11-04,10,599.66,146,3,4,4,Loyal
4201,2025-11-23,9,935.09,127,3,4,4,Loyal
4202,2025-07-23,6,317.45,250,2,3,3,At-risk
4203,2026-01-16,15,1786.25,73,4,5,5,VIP
4204,2025-09-14,5,379.58,197,3,3,3,Loyal
4205,2025-11-15,6,499.15999999999997,135,3,3,3,Loyal
4206,2024-12-10,4,177.5,475,1,2,2,Lost
4207,2026-03-06,14,946.0,24,5,5,4,VIP
4208,2026-03-04,39,3233.7,26,5,5,5,VIP
4209,2026-02-28,7,416.81,30,5,3,3,Loyal
4210,2026-02-19,17,2525.97,39,5,5,5,VIP
4211,2025-02-12,7,510.25,411,1,3,4,At-risk
4212,2025-12-19,6,295.47,101,4,3,3,Loyal
4213,2025-11-20,7,487.09,130,3,3,3,Loyal
4214,2026-02-15,14,1215.92,43,5,5,5,VIP
4215,2026-01-19,6,177.4,70,4,3,2,Loyal
4216,2026-02-25,10,720.33,33,5,4,4,VIP
4217,2025-05-06,4,376.43,328,2,2,3,At-risk
4218,2026-03-15,19,1728.6299999999999,15,5,5,5,VIP
4219,2024-11-20,4,132.04,495,1,2,1,Lost
4220,2025-05-19,3,256.87,315,2,2,2,Lost
4221,2025-12-12,17,1567.9,108,4,5,5,VIP
4222,2026-03-02,31,2867.0299999999997,28,5,5,5,VIP
4223,2025-08-09,3,87.25,233,2,2,1,Lost
4224,2026-03-22,10,850.11,8,5,4,4,VIP
4225,2026-03-13,17,1681.8600000000001,17,5,5,5,VIP
4226,2024-08-12,4,125.91999999999999,595,1,2,1,Lost
4227,2025-12-07,4,259.34,113,4,2,2,Loyal
4228,2025-10-17,9,977.0,164,3,4,4,Loyal
4229,2025-11-16,6,209.74,134,3,3,2,Loyal
4230,2026-03-08,9,760.3,22,5,4,4,VIP
4231,2024-09-11,2,38.45,565,1,1,1,Lost
4232,2026-03-20,20,1814.28,10,5,5,5,VIP
4233,2025-01-25,8,724.56,429,1,4,4,At-risk
4234,2025-06-22,7,688.1700000000001,281,2,3,4,At-risk
4235,2026-03-07,43,4515.74,23,5,5,5,VIP
4236,2026-03-01,21,2659.34,29,5,5,5,VIP
4237,2025-12-17,3,89.72,103,4,2,1,Loyal
4238,2024-04-11,1,34.87,718,1,1,1,Lost
4239,2025-05-15,2,160.01999999999998,319,2,1,2,Lost
4240,2025-01-19,8,501.99,435,1,4,3,At-risk
4241,2025-04-16,7,236.44,348,2,3,2,At-risk
4242,2025-01-16,9,449.91,438,1,4,3,At-risk
4243,2026-01-21,5,158.67000000000002,68,4,3,2,Loyal
4244,2025-01-01,4,230.56,453,1,2,2,Lost
4245,2025-05-29,11,681.38,305,2,4,4,At-risk
4246,2026-01-23,10,1016.49,66,4,4,4,VIP
4247,2024-06-02,3,71.6,666,1,2,1,Lost
4248,2026-02-26,31,6821.91,32,5,5,5,VIP
4249,2025-11-13,10,1163.71,137,3,4,4,Loyal
4250,2025-05-27,7,417.21999999999997,307,2,3,3,At-risk
4251,2024-12-09,2,80.44,476,1,1,1,Lost
4252,2026-01-14,17,1907.2,75,4,5,5,VIP
4253,2026-01-31,21,1716.57,58,4,5,5,VIP
4254,2026-02-24,6,338.58000000000004,34,5,3,3,Loyal
4255,2025-01-01,4,274.37,453,1,2,3,At-risk
4256,2026-01-31,24,3909.65,58,4,5,5,VIP
4257,2026-02-19,34,7512.59,39,5,5,5,VIP
4258,2025-09-29,3,174.25,182,3,2,2,Loyal
4259,2024-09-26,1,53.22,550,1,1,1,Lost
4260,2026-02-11,19,1967.78,47,5,5,5,VIP
4261,2024-05-13,1,32.77,686,1,1,1,Lost
4262,2024-10-10,4,160.91,536,1,2,2,Lost
4263,2026-02-09,10,1318.25,49,5,4,5,VIP
4264,2025-07-04,4,283.33,269,2,2,3,At-risk
4265,2025-03-17,11,895.99,378,2,4,4,At-risk
4266,2026-02-01,2,118.95,57,4,1,1,Loyal
4267,2025-04-08,4,199.85,356,2,2,2,Lost
4268,2025-05-06,5,436.67,328,2,3,3,At-risk
4269,2025-05-30,11,965.21,304,2,4,4,At-risk
4270,2025-09-03,10,537.6899999999999,208,3,4,4,Loyal
4271,2024-04-17,3,150.68,712,1,2,2,Lost
4272,2026-02-06,3,188.9,52,5,2,2,Loyal
4273,2025-03-04,8,416.76,391,2,4,3,At-risk
4274,2024-08-16,3,165.82999999999998,591,1,2,2,Lost
4275,2026-01-21,20,2484.0,68,4,5,5,VIP
4276,2026-03-24,36,4478.29,6,5,5,5,VIP
4277,2025-11-13,7,193.28,137,3,3,2,Loyal
4278,2024-05-16,2,64.73,683,1,1,1,Lost
4279,2026-01-05,16,887.0,84,4,5,4,VIP
4280,2025-04-05,6,461.40999999999997,359,2,3,3,At-risk
4281,2026-03-14,34,3656.94,16,5,5,5,VIP
4282,2025-10-04,3,211.16000000000003,177,3,2,2,Loyal
4283,2025-06-08,6,482.94,295,2,3,3,At-risk
4284,2026-02-20,18,2215.3,38,5,5,5,VIP
4285,2024-06-08,4,114.84,660,1,2,1,Lost
4286,2026-01-23,13,1338.09,66,4,4,5,VIP
4287,2024-05-05,3,147.55,694,1,2,2,Lost
4288,2026-03-06,8,721.08,24,5,4,4,VIP
4289,2024-12-26,3,105.66000000000001,459,1,2,1,Lost
4290,2025-05-15,7,483.43,319,2,3,3,At-risk
4291,2025-11-17,9,890.52,133,3,4,4,Loyal
4292,2026-03-01,20,4053.84,29,5,5,5,VIP
4293,2026-03-14,34,4254.62,16,5,5,5,VIP
4294,2025-10-04,3,108.49000000000001,177,3,2,1,Loyal
4295,2025-02-25,7,408.14,398,1,3,3,At-risk
4296,2026-01-10,2,95.27000000000001,79,4,1,1,Loyal
4297,2026-02-25,5,381.8,33,5,3,3,Loyal
4298,2025-11-24,3,144.52,126,3,2,2,Loyal
4299,2025-11-28,7,493.69,122,3,3,3,Loyal
4300,2025-03-11,11,791.9,384,2,4,4,At-risk
4301,2026-02-09,5,218.8,49,5,3,2,Loyal
4302,2025-02-10,10,935.05,413,1,4,4,At-risk
4303,2024-06-09,4,77.4,659,1,2,1,Lost
4304,2026-02-20,2,132.05,38,5,1,1,Loyal
4305,2026-03-10,42,7127.18,20,5,5,5,VIP
4306,2026-02-26,15,1785.32,32,5,5,5,VIP
4307,2025-09-04,5,237.69,207,3,3,2,Loyal
4308,2026-02-21,5,217.44,37,5,3,2,Loyal
4309,2024-06-01,3,85.43,667,1,2,1,Lost
4310,2025-11-28,7,465.81,122,3,3,3,Loyal
4311,2025-08-22,5,160.07,220,2,3,2,At-risk
4312,2025-08-31,11,538.9,211,3,4,4,Loyal
4313,2025-12-19,10,1190.6,101,4,4,5,VIP
4314,2025-11-06,11,866.37,144,3,4,4,Loyal
4315,2026-03-25,37,4262.92,5,5,5,5,VIP
4316,2025-12-22,3,176.74,98,4,2,2,Loyal
4317,2024-07-27,4,159.46,611,1,2,2,Lost
4318,2025-10-16,3,177.7,165,3,2,2,Loyal
4319,2024-12-17,4,157.32999999999998,468,1,2,2,Lost
4320,2025-12-14,4,126.39000000000001,106,4,2,1,Loyal
4321,2025-06-01,6,245.43,302,2,3,2,At-risk
4322,2025-09-20,6,443.08,191,3,3,3,Loyal
4323,2025-11-22,7,603.14,128,3,3,4,Loyal
4324,2026-02-27,42,3395.34,31,5,5,5,VIP
4325,2026-02-19,20,1696.55,39,5,5,5,VIP
4326,2025-10-21,3,111.22,160,3,2,1,Loyal
4327,2026-03-02,28,3354.74,28,5,5,5,VIP
4328,2025-08-21,8,534.43,221,2,4,4,At-risk
4329,2025-03-08,5,163.45,387,2,3,2,At-risk
4330,2024-10-30,1,26.14,516,1,1,1,Lost
4331,2026-01-14,16,1850.85,75,4,5,5,VIP
4332,2024-08-05,1,39.45,602,1,1,1,Lost
4333,2026-02-24,37,6847.02,34,5,5,5,VIP
4334,2025-11-29,5,398.32,121,3,3,3,Loyal
4335,2025-02-13,8,271.22,410,1,4,3,At-risk
4336,2026-02-17,41,7561.66,41,5,5,5,VIP
4337,2026-02-27,39,8831.32,31,5,5,5,VIP
4338,2026-01-14,32,4605.2,75,4,5,5,VIP
4339,2025-10-27,5,270.34,154,3,3,3,Loyal
4340,2025-10-05,9,915.35,176,3,4,4,Loyal
4341,2026-02-12,20,1667.25,46,5,5,5,VIP
4342,2026-02-27,19,2244.75,31,5,5,5,VIP
4343,2025-04-03,3,96.28999999999999,361,2,2,1,Lost
4344,2026-01-21,15,1999.22,68,4,5,5,VIP
4345,2025-03-27,8,387.33,368,2,4,3,At-risk
4346,2024-12-20,3,135.18,465,1,2,1,Lost
4347,2025-06-21,9,497.13,282,2,4,3,At-risk
4348,2025-01-06,3,74.03,448,1,2,1,Lost
4349,2025-04-25,2,169.66,339,2,1,2,Lost
4350,2025-07-21,5,246.16,252,2,3,2,At-risk
4351,2026-01-10,18,1152.3400000000001,79,4,5,4,VIP
4352,2026-03-06,29,3055.27,24,5,5,5,VIP
4353,2025-03-13,8,430.28,382,2,4,3,At-risk
4354,2026-03-15,26,5997.36,15,5,5,5,VIP
4355,2025-01-20,4,86.46000000000001,434,1,2,1,Lost
4356,2025-09-13,7,546.37,198,3,3,4,Loyal
4357,2024-09-12,1,30.41,564,1,1,1,Lost
4358,2026-01-10,5,290.43,79,4,3,3,Loyal
4359,2025-11-04,4,187.13,146,3,2,2,Loyal
4360,2025-04-16,11,634.07,348,2,4,4,At-risk
4361,2026-02-15,16,2003.44,43,5,5,5,VIP
4362,2025-04-25,2,56.41,339,2,1,1,Lost
4363,2025-10-25,6,303.28,156,3,3,3,Loyal
4364,2024-05-14,3,106.03999999999999,685,1,2,1,Lost
4365,2025-03-27,9,283.6,368,2,4,3,At-risk
4366,2025-12-17,11,541.55,103,4,4,4,VIP
4367,2025-10-29,4,157.94,152,3,2,2,Loyal
4368,2026-02-07,4,247.15,51,5,2,2,Loyal
4369,2026-03-13,16,2159.1600000000003,17,5,5,5,VIP
4370,2026-02-08,5,259.18,50,5,3,2,Loyal
4371,2025-12-31,20,2757.09,89,4,5,5,VIP
4372,2026-02-01,16,1547.66,57,4,5,5,VIP
4373,2026-01-07,2,87.91,82,4,1,1,Loyal
4374,2026-01-20,11,1312.1200000000001,69,4,4,5,VIP
4375,2025-10-30,4,256.76,151,3,2,2,Loyal
4376,2026-01-24,10,1301.65,65,4,4,5,VIP
4377,2025-01-30,3,219.29000000000002,424,1,2,2,Lost
4378,2026-02-28,18,2139.23,30,5,5,5,VIP
4379,2024-09-15,4,64.31,561,1,2,1,Lost
4380,2026-03-23,24,2201.74,7,5,5,5,VIP
4381,2025-01-19,5,201.60999999999999,435,1,3,2,At-risk
4382,2025-08-07,7,492.08,235,2,3,3,At-risk
4383,2026-01-23,12,928.47,66,4,4,4,VIP
4384,2025-11-11,2,60.4,139,3,1,1,Loyal
